episode,step,agent,cube_x,cube_y,target_x,target_y,dist,action,done,success
18,2,heuristic,0.5,0.30000000000000004,-0.2,-0.5,1.063014581273465,right,False,False
18,3,heuristic,0.5,0.2,-0.2,-0.5,0.9899494936611665,right,False,False
18,4,heuristic,0.5,0.1,-0.2,-0.5,0.9219544457292886,backward,False,False
18,5,heuristic,0.4,0.1,-0.2,-0.5,0.8485281374238571,backward,False,False
18,6,heuristic,0.30000000000000004,0.1,-0.2,-0.5,0.7810249675906654,right,False,False
18,7,heuristic,0.30000000000000004,0.0,-0.2,-0.5,0.7071067811865476,backward,False,False
18,8,heuristic,0.2,0.0,-0.2,-0.5,0.6403124237432849,right,False,False
18,9,heuristic,0.2,-0.1,-0.2,-0.5,0.565685424949238,backward,False,False
18,10,heuristic,0.1,-0.1,-0.2,-0.5,0.5,right,False,False
18,11,heuristic,0.1,-0.2,-0.2,-0.5,0.42426406871192857,backward,False,False
18,12,heuristic,0.0,-0.2,-0.2,-0.5,0.3605551275463989,right,False,False
18,13,heuristic,0.0,-0.30000000000000004,-0.2,-0.5,0.282842712474619,backward,False,False
18,14,heuristic,-0.1,-0.30000000000000004,-0.2,-0.5,0.22360679774997894,right,False,False
18,15,heuristic,-0.1,-0.4,-0.2,-0.5,0.1414213562373095,backward,False,False
18,16,heuristic,-0.2,-0.4,-0.2,-0.5,0.09999999999999998,right,True,True
19,0,heuristic,0.30000000000000004,-0.2,-0.2,0.4,0.7810249675906655,left,False,False
19,1,heuristic,0.30000000000000004,-0.1,-0.2,0.4,0.7071067811865476,backward,False,False
19,2,heuristic,0.2,-0.1,-0.2,0.4,0.6403124237432849,left,False,False
19,3,heuristic,0.2,0.0,-0.2,0.4,0.565685424949238,backward,False,False
19,4,heuristic,0.1,0.0,-0.2,0.4,0.5,left,False,False
19,5,heuristic,0.1,0.1,-0.2,0.4,0.42426406871192857,backward,False,False
19,6,heuristic,0.0,0.1,-0.2,0.4,0.36055512754639896,left,False,False
